,title,author,price,pages,avg_reviews,n_reviews,star5,star4,star3,star2,star1,dimensions,weight,language,publisher,ISBN_13,link
286,Machine Learning Pocket Reference: Working with Structured Data in Python,"['by ', 'Matt Harrison']",$20.99,320 pages,4.6 out of 5 stars,144 ratings,['\n            \n              73%\n            \n          '],['\n            \n              17%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              3%\n            \n          '],4.25 x 0.67 x 7 inches,8.3 ounces,English,"O'Reilly Media; 1st edition (September 24, 2019)", 978-1492047544,/Machine-Learning-Pocket-Reference-Structured/dp/1492047546/ref=sr_1_150?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465028&sprefix=deep+learning%2Caps%2C627&sr=8-150
287,Distributed Machine Learning with Python: Accelerating model training and serving with distributed systems,"['by ', 'Guanhua Wang']",$46.99,284 pages,4.0 out of 5 stars,11 ratings,['\n            \n              76%\n            \n          '],['\n            \n              24%\n            \n          '],[],[],[],7.5 x 0.64 x 9.25 inches,1.08 pounds,English,"Packt Publishing (April 29, 2022)", 978-1801815697,/Distributed-Machine-Learning-Python-Accelerating/dp/1801815690/ref=sr_1_149?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465028&sprefix=deep+learning%2Caps%2C627&sr=8-149
288,Power and Prediction: The Disruptive Economics of Artificial Intelligence,"['by ', 'Ajay Agrawal', ', ', 'Joshua Gans', ', et al.']", $20.05 ,288 pages,,,[],[],[],[],[],,,English,"Harvard Business Review Press (November 15, 2022)",,/Power-Prediction-Disruptive-Artificial-Intelligence-ebook/dp/B09Q6GT9JN/ref=sr_1_120?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465010&sprefix=deep+learning%2Caps%2C627&sr=8-120
289,Machine Learning Engineering with Python: Manage the production life cycle of machine learning models using MLOps with practical examples,"['by ', 'Andrew P. McMahon']",$39.99,276 pages,4.5 out of 5 stars,18 ratings,['\n            \n              62%\n            \n          '],['\n            \n              23%\n            \n          '],['\n            \n              15%\n            \n          '],[],[],7.5 x 0.63 x 9.25 inches,1.06 pounds,English,"Packt Publishing (November 5, 2021)", 978-1801079259,/Machine-Learning-Engineering-Python-production/dp/1801079250/ref=sr_1_121?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465010&sprefix=deep+learning%2Caps%2C627&sr=8-121
290,Adversarial Robustness for Machine Learning,"['by ', 'Pin-Yu Chen', ' and ', 'Cho-Jui Hsieh']",,271 pages,,,[],[],[],[],[],,,English,"Academic Press (August 20, 2022)",,/Adversarial-Robustness-Machine-Learning-Pin-Yu-ebook/dp/B0BBLV594H/ref=sr_1_119?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465010&sprefix=deep+learning%2Caps%2C627&sr=8-119
291,Transformers for Machine Learning: A Deep Dive (Chapman & Hall/CRC Machine Learning & Pattern Recognition),"['by ', 'Uday Kamath', ', ', 'Kenneth Graham', ', et al.']",$54.95,257 pages,3.9 out of 5 stars,8 ratings,['\n            \n              68%\n            \n          '],['\n            \n              16%\n            \n          '],['\n            \n              16%\n            \n          '],[],[],6.1 x 0.7 x 9.2 inches,12.2 ounces,English,"Chapman and Hall/CRC; 1st edition (May 25, 2022)", 978-0367767341,/Transformers-Machine-Learning-Chapman-Recognition/dp/0367767341/ref=sr_1_118?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465010&sprefix=deep+learning%2Caps%2C627&sr=8-118
292,Machine Learning for Time Series Forecasting with Python,"['by ', 'Francesca Lazzeri']",$32.49,224 pages,3.9 out of 5 stars,43 ratings,['\n            \n              53%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              25%\n            \n          '],['\n            \n              12%\n            \n          '],['\n            \n              4%\n            \n          '],7.38 x 0.51 x 9.25 inches,13.4 ounces,English,"Wiley; 1st edition (December 15, 2020)", 978-1119682363,/Machine-Learning-Time-Forecasting-Python/dp/1119682363/ref=sr_1_117?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465010&sprefix=deep+learning%2Caps%2C627&sr=8-117
293,Learn Coding Basics in Hours with JavaScript,"['by ', 'The Tech Academy', ', ', 'Jack C. Stanley', ', et al.']", $3.99 ,119 pages,4.5 out of 5 stars,204 ratings,['\n            \n              74%\n            \n          '],['\n            \n              12%\n            \n          '],['\n            \n              8%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              1%\n            \n          '],8.5 x 0.27 x 11 inches,12.5 ounces,English,"Jack Stanley; 1st edition (November 17, 2017)",,/Learn-Coding-Basics-Hours-JavaScript/dp/0997326468/ref=sr_1_122?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465010&sprefix=deep+learning%2Caps%2C627&sr=8-122
294,Practical Robotics in C++: Build and Program Real Autonomous Robots Using Raspberry Pi (English Edition),"['by ', 'Lloyd Brombach']",$29.95,506 pages,4.5 out of 5 stars,52 ratings,['\n            \n              79%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              9%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              3%\n            \n          '],7.5 x 1.14 x 9.25 inches,1.9 pounds,English,"BPB Publications (January 29, 2021)", 978-9389423464,/sspa/click?ie=UTF8&spc=MTo2NzAyMjkyOTM3MTY0NzU3OjE2NjM0NjUwMjg6c3BfYXRmX25leHQ6MjAwMDY1NDc5MTM0NTgxOjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2FPractical-Robotics-Program-Autonomous-Raspberry%2Fdp%2F9389423465%2Fref%3Dsr_1_147_sspa%3Fcrid%3D27NSKOKLZAT5L%26keywords%3Dmachine%2Blearning%26qid%3D1663465028%26sprefix%3Ddeep%2Blearning%252Caps%252C627%26sr%3D8-147-spons%26psc%3D1
295,Python Programming: 3 Books in 1: The Complete Beginner’s Guide to Learning the Most Popular Programming Language,"['by ', 'Dylan Penny']",$23.99,330 pages,4.1 out of 5 stars,45 ratings,['\n            \n              62%\n            \n          '],['\n            \n              18%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              12%\n            \n          '],8 x 0.75 x 10 inches,1.46 pounds,English,"Independently published (January 22, 2021)", 979-8598955789,/sspa/click?ie=UTF8&spc=MTo2NzAyMjkyOTM3MTY0NzU3OjE2NjM0NjUwMjg6c3BfYXRmX25leHQ6MjAwMDg0MzI4NjQ2MDk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2FPython-Programming-Complete-Beginners-Learning%2Fdp%2FB08TRLB4SD%2Fref%3Dsr_1_148_sspa%3Fcrid%3D27NSKOKLZAT5L%26keywords%3Dmachine%2Blearning%26qid%3D1663465028%26sprefix%3Ddeep%2Blearning%252Caps%252C627%26sr%3D8-148-spons%26psc%3D1
296,"NFT FOR BEGINNERS: How to Create, Sell, Buy, Non-Fungible Tokens and Make Money from Scratch","['by ', 'Nickolas Rodgers']", $13.95 ,115 pages,4.8 out of 5 stars,38 ratings,['\n            \n              83%\n            \n          '],['\n            \n              12%\n            \n          '],['\n            \n              4%\n            \n          '],[],[],8 x 0.26 x 10 inches,11.2 ounces,English,"Independently published (January 31, 2022)",,/sspa/click?ie=UTF8&spc=MTo2NzAyMjkyOTM3MTY0NzU3OjE2NjM0NjUwMjg6c3BfYXRmX25leHQ6MjAwMDg2OTMwNDk3OTk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2FNFT-BEGINNERS-Create-Non-Fungible-Scratch%2Fdp%2FB0B149FWS7%2Fref%3Dsr_1_145_sspa%3Fcrid%3D27NSKOKLZAT5L%26keywords%3Dmachine%2Blearning%26qid%3D1663465028%26sprefix%3Ddeep%2Blearning%252Caps%252C627%26sr%3D8-145-spons%26psc%3D1
297,"Serverless Architectures on AWS, Second Edition","['by ', 'Peter Sbarski', ', ', 'Yan Cui', ', et al.']",$34.99,256 pages,4.3 out of 5 stars,14 ratings,['\n            \n              55%\n            \n          '],['\n            \n              35%\n            \n          '],['\n            \n              10%\n            \n          '],[],[],7.38 x 0.6 x 9.25 inches,15.5 ounces,English,"Manning; 2nd edition (April 7, 2020)", 978-1617295423,/Serverless-Architectures-AWS-Peter-Sbarski/dp/1617295426/ref=sr_1_111?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465010&sprefix=deep+learning%2Caps%2C627&sr=8-111
298,Machine Learning and Probabilistic Graphical Models for Decision Support Systems,"['by ', 'Kim Phuc Tran']",,318 pages,,,[],[],[],[],[],,,English,"CRC Press; 1st edition (October 13, 2022)",,/Machine-Learning-Probabilistic-Graphical-Decision-ebook/dp/B0B6GVRZX2/ref=sr_1_110?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465010&sprefix=deep+learning%2Caps%2C627&sr=8-110
299,Algorithms and Data Structures for Massive Datasets,"['by ', 'Dzejla Medjedovic', ', ', 'Emin Tahirovic', ', et al.']",$59.99,304 pages,3.8 out of 5 stars,3 ratings,['\n            \n              38%\n            \n          '],['\n            \n              62%\n            \n          '],[],[],[],7.38 x 0.8 x 9.25 inches,1.02 pounds,English,"Manning (July 5, 2022)", 978-1617298035,/sspa/click?ie=UTF8&spc=MTo2NzAyMjkyOTM3MTY0NzU3OjE2NjM0NjUwMjg6c3BfYXRmX25leHQ6MjAwMDY4NTYzNTQwNjk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2FAlgorithms-Data-Structures-Massive-Datasets%2Fdp%2F1617298034%2Fref%3Dsr_1_146_sspa%3Fcrid%3D27NSKOKLZAT5L%26keywords%3Dmachine%2Blearning%26qid%3D1663465028%26sprefix%3Ddeep%2Blearning%252Caps%252C627%26sr%3D8-146-spons%26psc%3D1
300,Data Science (The MIT Press Essential Knowledge series),[' '],$9.61,280 pages,4.5 out of 5 stars,383 ratings,['\n            \n              68%\n            \n          '],['\n            \n              21%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              2%\n            \n          '],5 x 0.57 x 6.9 inches,8.8 ounces,English,"The MIT Press; Illustrated edition (April 13, 2018)", 978-0262535434,/Data-Science-Press-Essential-Knowledge/dp/0262535432/ref=sr_1_112?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465010&sprefix=deep+learning%2Caps%2C627&sr=8-112
301,"Think AI: Explore the flavours of Machine Learning, Neural Networks, Computer Vision and NLP with powerful python libraries (English Edition)","['by ', 'Swapnali Joshi Naik']", $29.95 ,274 pages,,,[],[],[],[],[],7.5 x 0.62 x 9.25 inches,1.06 pounds,English,"BPB Publications (June 28, 2022)",,/sspa/click?ie=UTF8&spc=MTo3NTQ1Mzg1NzIyNDcxMDIxOjE2NjM0NjUwMTA6c3BfbXRmOjIwMDA3Mzc1NDg4MzU5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FThink-AI-flavours-Learning-libraries%2Fdp%2F9355513194%2Fref%3Dsr_1_116_sspa%3Fcrid%3D27NSKOKLZAT5L%26keywords%3Dmachine%2Blearning%26qid%3D1663465010%26sprefix%3Ddeep%2Blearning%252Caps%252C627%26sr%3D8-116-spons%26psc%3D1
302,Automated Machine Learning with Microsoft Azure: Build highly accurate and scalable end-to-end AI solutions with Azure AutoML,"['by ', 'Dennis Michael Sawyers']",$46.99,340 pages,4.6 out of 5 stars,26 ratings,['\n            \n              72%\n            \n          '],['\n            \n              19%\n            \n          '],['\n            \n              10%\n            \n          '],[],[],7.5 x 0.77 x 9.25 inches,1.29 pounds,English,"Packt Publishing (April 23, 2021)", 978-1800565319,/Automated-Machine-Learning-Microsoft-Azure/dp/1800565313/ref=sr_1_109?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465010&sprefix=deep+learning%2Caps%2C627&sr=8-109
303,"Data Science Projects with Python: A case study approach to gaining valuable insights from real data with machine learning, 2nd Edition","['by ', 'Stephen Klosterman']",$36.99,432 pages,4.6 out of 5 stars,52 ratings,['\n            \n              79%\n            \n          '],['\n            \n              13%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              5%\n            \n          '],[],7.5 x 0.98 x 9.25 inches,1.63 pounds,English,"Packt Publishing; 2nd ed. edition (July 29, 2021)", 978-1800564480,/sspa/click?ie=UTF8&spc=MTo3NTQ1Mzg1NzIyNDcxMDIxOjE2NjM0NjUwMTA6c3BfbXRmOjIwMDA4MzI0MzYxMzM3MTo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FData-Science-Projects-Python-approach%2Fdp%2F1800564481%2Fref%3Dsr_1_115_sspa%3Fcrid%3D27NSKOKLZAT5L%26keywords%3Dmachine%2Blearning%26qid%3D1663465010%26sprefix%3Ddeep%2Blearning%252Caps%252C627%26sr%3D8-115-spons%26psc%3D1
304,Machine Learning in Biotechnology and Life Sciences: Build machine learning models using Python and deploy them on the cloud,"['by ', 'Saleh Alkhalifa']",$49.99,408 pages,4.1 out of 5 stars,20 ratings,['\n            \n              57%\n            \n          '],['\n            \n              18%\n            \n          '],['\n            \n              9%\n            \n          '],['\n            \n              9%\n            \n          '],['\n            \n              8%\n            \n          '],7.5 x 0.92 x 9.25 inches,1.54 pounds,English,"Packt Publishing (January 28, 2022)", 978-1801811910,/sspa/click?ie=UTF8&spc=MTo3NTQ1Mzg1NzIyNDcxMDIxOjE2NjM0NjUwMTA6c3BfbXRmOjIwMDAzNzE1OTIwOTU5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FMachine-Learning-Biotechnology-Life-Sciences%2Fdp%2F1801811911%2Fref%3Dsr_1_114_sspa%3Fcrid%3D27NSKOKLZAT5L%26keywords%3Dmachine%2Blearning%26qid%3D1663465010%26sprefix%3Ddeep%2Blearning%252Caps%252C627%26sr%3D8-114-spons%26psc%3D1
305,Machine Learning for Computer Scientists and Data Analysts: From an Applied Perspective,"['by ', 'Setareh Rafatirad', ', ', 'Houman Homayoun', ', et al.']",$121.00,473 pages,,,[],[],[],[],[],6.3 x 1.1 x 9.37 inches,1.95 pounds,English,"Springer; 1st ed. 2022 edition (July 10, 2022)", 978-3030967550,/Machine-Learning-Computer-Scientists-Analysts/dp/3030967557/ref=sr_1_108?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465010&sprefix=deep+learning%2Caps%2C627&sr=8-108
306,Interpretable AI: Building explainable machine learning systems,"['by ', 'Ajay Thampi']",$59.99,328 pages,4.5 out of 5 stars,2 ratings,['\n            \n              49%\n            \n          '],['\n            \n              51%\n            \n          '],[],[],[],7.38 x 0.8 x 9.25 inches,1.1 pounds,English,"Manning (July 5, 2022)", 978-1617297649,/Interperetable-AI-Ajay-Thampi/dp/161729764X/ref=sr_1_107?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465010&sprefix=deep+learning%2Caps%2C627&sr=8-107
307,Machine Learning in Biotechnology and Life Sciences: Build machine learning models using Python and deploy them on the cloud,"['by ', 'Saleh Alkhalifa']",$49.99,408 pages,4.1 out of 5 stars,20 ratings,['\n            \n              57%\n            \n          '],['\n            \n              18%\n            \n          '],['\n            \n              9%\n            \n          '],['\n            \n              9%\n            \n          '],['\n            \n              8%\n            \n          '],7.5 x 0.92 x 9.25 inches,1.54 pounds,English,"Packt Publishing (January 28, 2022)", 978-1801811910,/Machine-Learning-Biotechnology-Life-Sciences/dp/1801811911/ref=sr_1_105?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465010&sprefix=deep+learning%2Caps%2C627&sr=8-105
308,Interpretable AI: Building explainable machine learning systems,"['by ', 'Ajay Thampi']",$59.99,328 pages,4.5 out of 5 stars,2 ratings,['\n            \n              49%\n            \n          '],['\n            \n              51%\n            \n          '],[],[],[],7.38 x 0.8 x 9.25 inches,1.1 pounds,English,"Manning (July 5, 2022)", 978-1617297649,/sspa/click?ie=UTF8&spc=MTo3NTQ1Mzg1NzIyNDcxMDIxOjE2NjM0NjUwMTA6c3BfbXRmOjIwMDA2ODUwODI5MTg5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FInterperetable-AI-Ajay-Thampi%2Fdp%2F161729764X%2Fref%3Dsr_1_113_sspa%3Fcrid%3D27NSKOKLZAT5L%26keywords%3Dmachine%2Blearning%26qid%3D1663465010%26sprefix%3Ddeep%2Blearning%252Caps%252C627%26sr%3D8-113-spons%26psc%3D1
309,Machine Learning with Dynamics 365 and Power Platform: The Ultimate Guide to Apply Predictive Analytics,"['by ', 'Aurelien Clere', ', ', 'Vinnie Bansal', ', et al.']",$37.51,240 pages,3.3 out of 5 stars,5 ratings,['\n            \n              58%\n            \n          '],['\n            \n              42%\n            \n          '],[],[],[],6.3 x 1.1 x 9.1 inches,14.4 ounces,English,"Wiley; 1st edition (January 6, 2022)", 978-1119771296,/Machine-Learning-Dynamics-Power-Platform/dp/1119771293/ref=sr_1_104?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465010&sprefix=deep+learning%2Caps%2C627&sr=8-104
310,"Machine Learning with TensorFlow, Second Edition","['by ', 'Mattmann A. Chris']",$46.61,456 pages,4.2 out of 5 stars,15 ratings,['\n            \n              57%\n            \n          '],['\n            \n              24%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              8%\n            \n          '],['\n            \n              6%\n            \n          '],7.38 x 0.9 x 9.25 inches,1.81 pounds,English,"Manning; 2nd edition (February 2, 2021)", 978-1617297717,/Machine-Learning-TensorFlow-Second-Mattmann/dp/1617297712/ref=sr_1_106?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465010&sprefix=deep+learning%2Caps%2C627&sr=8-106
311,Machine Learning in the Cloud with AWS Batch | Machine Learning Online Course | AWS Training & Certification,"['by ', 'AWS Training & Certification']",,,4.4 out of 5 stars,,[],[],[],[],[],,,,,,/Machine-Learning-Online-Training-Certification/dp/B09HZJCL57/ref=sr_1_101?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465010&sprefix=deep+learning%2Caps%2C627&sr=8-101
312,"Advances in Financial Machine Learning, 1st Edition, Paperback","['by ', 'Lodera']", $21.99 ,369 pages,,,[],[],[],[],[],6 x 0.84 x 9 inches,1.39 pounds,English,"Independently published (July 17, 2022)",,/Advances-Financial-Machine-Learning-Paperback/dp/B0B6LLNL4D/ref=sr_1_103?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465010&sprefix=deep+learning%2Caps%2C627&sr=8-103
313,Machine Learning: Architecture in the age of Artificial Intelligence,"['by ', 'Phil Bernstein']",$46.95,200 pages,4.7 out of 5 stars,4 ratings,['\n            \n              70%\n            \n          '],['\n            \n              30%\n            \n          '],[],[],[],6.54 x 0.71 x 9.37 inches,1.19 pounds,English,"RIBA Publishing; 1st edition (May 1, 2022)", 978-1914124013,/Machine-Learning-Architecture-Artificial-Intelligence/dp/1914124014/ref=sr_1_102?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465010&sprefix=deep+learning%2Caps%2C627&sr=8-102
314,Learn Machine Learning: Crash Course for Beginners,[],,,,,[],[],[],[],[],7.5 x 5.5 x 0.5 inches; 3.5 Ounces,,,,,/Learn-Machine-Learning-Course-Beginners/dp/B07XGF1J7T/ref=sr_1_74?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663464998&sprefix=deep+learning%2Caps%2C627&sr=8-74
315,Machine Learning: An Applied Mathematics Introduction,"['by ', 'Paul Wilmott']",$19.99,242 pages,4.5 out of 5 stars,188 ratings,['\n            \n              71%\n            \n          '],['\n            \n              14%\n            \n          '],['\n            \n              8%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              2%\n            \n          '],6.14 x 0.55 x 9.21 inches,12.2 ounces,English,"Panda Ohana Publishing; Illustrated edition (May 26, 2019)", 978-1916081604,/Machine-Learning-Applied-Mathematics-Introduction/dp/1916081606/ref=sr_1_78?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663464998&sprefix=deep+learning%2Caps%2C627&sr=8-78
316,Practical MLOps: Operationalizing Machine Learning Models,"['by ', 'Noah Gift', ' and ', 'Alfredo Deza']",$45.18,458 pages,3.9 out of 5 stars,30 ratings,['\n            \n              56%\n            \n          '],['\n            \n              15%\n            \n          '],['\n            \n              9%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              16%\n            \n          '],6.75 x 1 x 8.75 inches,1.6 pounds,English,"O'Reilly Media; 1st edition (October 19, 2021)", 978-1098103019,/Practical-MLOps-Operationalizing-Machine-Learning/dp/1098103017/ref=sr_1_75?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663464998&sprefix=deep+learning%2Caps%2C627&sr=8-75
317,Machine Learning: 4 Books in 1: Basic Concepts + Artificial Intelligence + Python Programming + Python Machine Learning. A Comprehensive Guide to Build Intelligent Systems Using Python Libraries,"['by ', 'Ethem Mining']", $25.08 ,496 pages,4.2 out of 5 stars,158 ratings,['\n            \n              56%\n            \n          '],['\n            \n              24%\n            \n          '],['\n            \n              10%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              6%\n            \n          '],6 x 1.06 x 9 inches,1.79 pounds,English,"Everooks Ltd (October 25, 2020)",,/Machine-Learning-Intelligence-Programming-Comprehensive/dp/1914028295/ref=sr_1_76?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663464998&sprefix=deep+learning%2Caps%2C627&sr=8-76
318,An Introduction to Statistical Learning: with Applications in R (Springer Texts in Statistics),[' '],$72.02,622 pages,4.6 out of 5 stars,143 ratings,['\n            \n              83%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              1%\n            \n          '],['\n            \n              5%\n            \n          '],8 x 1.2 x 9.4 inches,2.63 pounds,English,"Springer; 2nd ed. 2021 edition (July 30, 2021)", 978-1071614174,/Introduction-Statistical-Learning-Applications-Statistics/dp/1071614177/ref=sr_1_77?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663464998&sprefix=deep+learning%2Caps%2C627&sr=8-77
319,"Python Machine Learning By Example: Build intelligent systems using Python, TensorFlow 2, PyTorch, and scikit-learn, 3rd Edition","['by ', 'Yuxi (Hayden) Liu']",$34.99,526 pages,4.5 out of 5 stars,65 ratings,['\n            \n              75%\n            \n          '],['\n            \n              15%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              6%\n            \n          '],[],7.5 x 1.19 x 9.25 inches,1.97 pounds,English,"Packt Publishing; 3rd edition (October 30, 2020)", 978-1800209718,/Python-Machine-Learning-Example-scikit-learn/dp/1800209711/ref=sr_1_73?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663464998&sprefix=deep+learning%2Caps%2C627&sr=8-73
320,"Machine Learning for Time-Series with Python: Forecast, predict, and detect anomalies with state-of-the-art machine learning methods","['by ', 'Ben Auffarth']",$49.39,370 pages,4.0 out of 5 stars,27 ratings,['\n            \n              53%\n            \n          '],['\n            \n              23%\n            \n          '],['\n            \n              9%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              10%\n            \n          '],7.5 x 0.84 x 9.25 inches,1.4 pounds,English,"Packt Publishing (October 29, 2021)", 978-1801819626,/Machine-Learning-Time-Python-state/dp/1801819629/ref=sr_1_71?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663464998&sprefix=deep+learning%2Caps%2C627&sr=8-71
321,"The Elements of Statistical Learning: Data Mining, Inference, and Prediction, Second Edition (Springer Series in Statistics)",[' '],$61.93,767 pages,4.6 out of 5 stars,"1,016 ratings",['\n            \n              82%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              4%\n            \n          '],9.3 x 6 x 1.4 inches,2.6 pounds,English,"Springer; 2nd edition (January 1, 2016)", 978-0387848570,/Elements-Statistical-Learning-Prediction-Statistics/dp/0387848576/ref=sr_1_72?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663464998&sprefix=deep+learning%2Caps%2C627&sr=8-72
